"","X","PPTCohort","PptId","Condition","Gender","Age","BlockNum","TrialNum","trial_index","TrueBernoulliParam","bernoulliEstimate","TrialRingBoolean","error","rt","TimeElapsed","SameTrialPrevResps","trial_index.1"
"1456",17030,1,"TOEKMR","Automatic","",NA,1,6,21,0.4,0.4,NA,0,4895.925,626654.645,"",21
"1457",17031,1,"TOEKMR","Automatic","",NA,1,7,22,0.27,0.27,NA,0,6765.275,633419.92,"",22
"1458",17032,1,"TOEKMR","Automatic","",NA,1,8,23,0.14,0.14,NA,0,3453.835,636873.755,"",23
"1459",17033,1,"TOEKMR","Automatic","",NA,1,9,24,0.98,0.98,NA,0,5130.07,642003.825,"",24
"1460",17034,1,"TOEKMR","Automatic","",NA,1,10,25,0.76,0.76,NA,0,6363.695,648367.52,"",25
"1461",17035,1,"TOEKMR","Automatic","",NA,1,11,26,0.12,0.12,NA,0,4653.165,653020.685,"",26
"1462",17036,1,"TOEKMR","Automatic","",NA,1,12,27,0.61,0.61,NA,0,4903.175,657923.86,"",27
"1463",17037,1,"TOEKMR","Automatic","",NA,1,13,28,0.37,0.37,NA,0,3630.785,661554.645,"",28
"1464",17038,1,"TOEKMR","Automatic","",NA,1,14,29,0.08,0.08,NA,0,3001.805,664556.45,"",29
"1465",17039,1,"TOEKMR","Automatic","",NA,1,15,30,0.26,0.26,NA,0,4602.89,669159.34,"",30
"1466",17040,1,"TOEKMR","Automatic","",NA,1,16,31,0.31,0.31,NA,0,4333.32,673492.66,"",31
"1467",17041,1,"TOEKMR","Automatic","",NA,1,17,32,0.13,0.13,NA,0,4553.645,678046.305,"",32
"1468",17042,1,"TOEKMR","Automatic","",NA,1,18,33,0.43,0.43,NA,0,2953.545,680999.85,"",33
"1469",17043,1,"TOEKMR","Automatic","",NA,1,19,34,0.72,0.72,NA,0,2699.655,683699.505,"",34
"1470",17044,1,"TOEKMR","Automatic","",NA,1,20,35,0.64,0.64,NA,0,2294.065,685993.57,"",35
"1471",17045,1,"TOEKMR","Automatic","",NA,1,21,36,0.33,0.33,NA,0,2657.6,688651.17,"",36
"1472",17046,1,"TOEKMR","Automatic","",NA,1,22,37,0.64,0.64,NA,0,3180.325,691831.495,"",37
"1473",17047,1,"TOEKMR","Automatic","",NA,1,23,38,0.76,0.76,NA,0,2481.485,694312.98,"",38
"1474",17048,1,"TOEKMR","Automatic","",NA,1,24,39,0.27,0.27,NA,0,2789.185,697102.165,"",39
"1475",17049,1,"TOEKMR","Automatic","",NA,1,25,40,0.6,0.6,NA,0,2861.985,699964.15,"",40
"1476",17050,1,"TOEKMR","Automatic","",NA,1,26,41,0.84,0.84,NA,0,2555.63,702519.78,"",41
"1477",17051,1,"TOEKMR","Automatic","",NA,1,27,42,0.41,0.41,NA,0,2591.735,705111.515,"",42
"1478",17052,1,"TOEKMR","Automatic","",NA,1,28,43,0.66,0.66,NA,0,2973.185,708084.7,"",43
"1479",17053,1,"TOEKMR","Automatic","",NA,1,29,44,0.87,0.87,NA,0,3688.945,711773.645,"",44
"1480",17054,1,"TOEKMR","Automatic","",NA,1,30,45,0.27,0.27,NA,0,3331.545,715105.19,"",45
"1481",92681,2,"GOVPGL","Automatic","Female","20",1,1,12,0.45,0.45,NA,0,8027.5,97598,"",12
"1482",92682,2,"GOVPGL","Automatic","Female","20",1,2,13,0.21,0.43,NA,0.22,7961.2,105559.2,"48",13
"1483",92683,2,"GOVPGL","Automatic","Female","20",1,3,14,0.24,0.4,NA,0.16,2956.1,108515.3,"",14
"1484",92684,2,"GOVPGL","Automatic","Female","20",1,4,15,0.07,0.46,NA,0.39,5458.9,113974.2,"",15
"1485",92685,2,"GOVPGL","Automatic","Female","20",1,5,16,0.25,0.46,NA,0.21,4683.3,118657.5,"",16
"1486",92693,2,"GOVPGL","Automatic","Female","20",1,6,24,0.47,0.48,NA,0.01,2428.8,212224.3,"",24
"1487",92694,2,"GOVPGL","Automatic","Female","20",1,7,25,0.31,0.31,NA,0,2293.2,214517.5,"",25
"1488",92695,2,"GOVPGL","Automatic","Female","20",1,8,26,0.58,0.54,NA,-0.04,4811.8,219329.3,"57",26
"1489",92696,2,"GOVPGL","Automatic","Female","20",1,9,27,0.14,0.18,NA,0.04,4835.5,224164.8,"21",27
"1490",92697,2,"GOVPGL","Automatic","Female","20",1,10,28,0.86,0.87,NA,0.01,4419.8,228584.6,"",28
"1491",92698,2,"GOVPGL","Automatic","Female","20",1,11,29,0.39,0.41,NA,0.02,5162.1,233746.7," 41 41",29
"1492",92699,2,"GOVPGL","Automatic","Female","20",1,12,30,0.65,0.63,NA,-0.02,4108,237854.7,"",30
"1493",92700,2,"GOVPGL","Automatic","Female","20",1,13,31,0.39,0.38,NA,-0.01,2652.7,240507.4,"",31
"1494",92701,2,"GOVPGL","Automatic","Female","20",1,14,32,0.1,0.09,NA,-0.01,2829,243336.4,"",32
"1495",92702,2,"GOVPGL","Automatic","Female","20",1,15,33,0.03,0.03,NA,0,5770.4,249106.8,"",33
"1496",92703,2,"GOVPGL","Automatic","Female","20",1,16,34,0.64,0.64,NA,0,2110.2,251217,"",34
"1497",92704,2,"GOVPGL","Automatic","Female","20",1,17,35,0.02,0.04,NA,0.02,4986.8,256203.8,"3",35
"1498",92705,2,"GOVPGL","Automatic","Female","20",1,18,36,0.01,0.02,NA,0.01,3148.3,259352.1,"",36
"1499",92706,2,"GOVPGL","Automatic","Female","20",1,19,37,0.56,0.58,NA,0.02,5164.1,264516.2,"52",37
"1500",92707,2,"GOVPGL","Automatic","Female","20",1,20,38,0.95,0.94,NA,-0.01,2500.2,267016.4,"",38
"1501",92708,2,"GOVPGL","Automatic","Female","20",1,21,39,0.63,0.62,NA,-0.01,3756.7,270773.1,"",39
"1502",92709,2,"GOVPGL","Automatic","Female","20",1,22,40,0.19,0.19,NA,0,2508.5,273281.6,"",40
"1503",92710,2,"GOVPGL","Automatic","Female","20",1,23,41,0.18,0.17,NA,-0.01,1956.8,275238.4,"16",41
"1504",92711,2,"GOVPGL","Automatic","Female","20",1,24,42,0.25,0.21,NA,-0.04,4932,280170.4," 22 25 26 19",42
"1505",92712,2,"GOVPGL","Automatic","Female","20",1,25,43,0.74,0.73,NA,-0.01,22048.7,302219.1,"",43
"1506",92713,2,"GOVPGL","Automatic","Female","20",1,26,44,0.44,0.45,NA,0.01,3996.8,306215.9,"43",44
"1507",92714,2,"GOVPGL","Automatic","Female","20",1,27,45,0.25,0.25,NA,0,2971.7,309187.6,"",45
"1508",92715,2,"GOVPGL","Automatic","Female","20",1,28,46,0.84,0.83,NA,-0.01,2757.6,311945.2,"",46
"1509",92716,2,"GOVPGL","Automatic","Female","20",1,29,47,0.07,0.07,NA,0,2664.5,314609.7,"",47
"1510",92717,2,"GOVPGL","Automatic","Female","20",1,30,48,0.75,0.73,NA,-0.02,9162.7,323772.4,"",48
"1511",93760,2,"HYYYHC","Automatic","Female","21",1,1,19,0.88,0.48,NA,-0.4,14935.6,259557.3,"",19
"1512",93761,2,"HYYYHC","Automatic","Female","21",1,2,20,0.13,0.51,NA,0.38,7967.4,267524.7,"",20
"1513",93762,2,"HYYYHC","Automatic","Female","21",1,3,21,0.92,0.46,NA,-0.46,7655.4,275180.1,"",21
"1514",93763,2,"HYYYHC","Automatic","Female","21",1,4,22,0.37,0.48,NA,0.11,5355.1,280535.2,"",22
"1515",93764,2,"HYYYHC","Automatic","Female","21",1,5,23,0.78,0.53,NA,-0.25,5938.7,286473.9,"",23
"1516",93767,2,"HYYYHC","Automatic","Female","21",1,1,26,0.34,0.34,NA,0,2630.1,312639.5,"",26
"1517",93768,2,"HYYYHC","Automatic","Female","21",1,2,27,0.91,0.91,NA,0,2726.3,315365.8,"",27
"1518",93769,2,"HYYYHC","Automatic","Female","21",1,3,28,0.5,0.5,NA,0,1912.7,317278.5,"",28
"1519",93770,2,"HYYYHC","Automatic","Female","21",1,4,29,0.85,0.85,NA,0,2520.6,319799.1,"",29
"1520",93771,2,"HYYYHC","Automatic","Female","21",1,5,30,0.1,0.1,NA,0,3349.2,323148.3,"9",30
"1521",93772,2,"HYYYHC","Automatic","Female","21",1,6,31,0.2,0.2,NA,0,2541.6,325689.9,"",31
"1522",93773,2,"HYYYHC","Automatic","Female","21",1,7,32,0.33,0.33,NA,0,2361.5,328051.4,"",32
"1523",93774,2,"HYYYHC","Automatic","Female","21",1,8,33,0.91,0.91,NA,0,2428,330479.4,"",33
"1524",93775,2,"HYYYHC","Automatic","Female","21",1,9,34,0.29,0.29,NA,0,2151.9,332631.3,"",34
"1525",93776,2,"HYYYHC","Automatic","Female","21",1,10,35,0.82,0.82,NA,0,2174.1,334805.4,"",35
"1526",93777,2,"HYYYHC","Automatic","Female","21",1,11,36,0,0,NA,0,7664.2,342469.6,"",36
"1527",93778,2,"HYYYHC","Automatic","Female","21",1,12,37,0.66,0.66,NA,0,2424.2,344893.8,"",37
"1528",93779,2,"HYYYHC","Automatic","Female","21",1,13,38,0.59,0.59,NA,0,1876.6,346770.4,"",38
"1529",93780,2,"HYYYHC","Automatic","Female","21",1,14,39,0.91,0.91,NA,0,2699.2,349469.6,"",39
"1530",93781,2,"HYYYHC","Automatic","Female","21",1,15,40,0.11,0.11,NA,0,2686.3,352155.9,"",40
"1531",93782,2,"HYYYHC","Automatic","Female","21",1,16,41,0.45,0.45,NA,0,2145.1,354301,"",41
"1532",93783,2,"HYYYHC","Automatic","Female","21",1,17,42,0.12,0.12,NA,0,2139.7,356440.7,"",42
"1533",93784,2,"HYYYHC","Automatic","Female","21",1,18,43,0.02,0.02,NA,0,3014.4,359455.1,"1",43
"1534",93785,2,"HYYYHC","Automatic","Female","21",1,19,44,0.25,0.25,NA,0,1791,361246.1,"",44
"1535",93786,2,"HYYYHC","Automatic","Female","21",1,20,45,0.17,0.17,NA,0,2131.7,363377.8,"",45
"1536",93787,2,"HYYYHC","Automatic","Female","21",1,21,46,0.72,0.72,NA,0,2602.1,365979.9,"",46
"1537",93788,2,"HYYYHC","Automatic","Female","21",1,22,47,0.47,0.47,NA,0,3243.8,369223.7,"48",47
"1538",93789,2,"HYYYHC","Automatic","Female","21",1,23,48,0.94,0.94,NA,0,2157,371380.7,"",48
"1539",93790,2,"HYYYHC","Automatic","Female","21",1,24,49,0.53,0.53,NA,0,1848.4,373229.1,"",49
"1540",93791,2,"HYYYHC","Automatic","Female","21",1,25,50,0.01,0.01,NA,0,2630.1,375859.2,"",50
"1541",93792,2,"HYYYHC","Automatic","Female","21",1,26,51,0.41,0.41,NA,0,2088.2,377947.4,"",51
"1542",93793,2,"HYYYHC","Automatic","Female","21",1,27,52,0.07,0.07,NA,0,2357.2,380304.6,"",52
"1543",93794,2,"HYYYHC","Automatic","Female","21",1,28,53,0.4,0.4,NA,0,1744.6,382049.2,"",53
"1544",93795,2,"HYYYHC","Automatic","Female","21",1,29,54,0.93,0.93,NA,0,2003.6,384052.8,"",54
"1545",93796,2,"HYYYHC","Automatic","Female","21",1,30,55,0.7,0.7,NA,0,1960.1,386012.9,"",55
"1546",94832,2,"UMIOTN","Automatic","Female","20",1,1,19,0.22,0.55,NA,0.33,8826.4,241824.8,"",19
"1547",94833,2,"UMIOTN","Automatic","Female","20",1,2,20,0.36,0.36,NA,0,14010.3,255835.1,"38",20
"1548",94834,2,"UMIOTN","Automatic","Female","20",1,3,21,0.18,0.18,NA,0,2140.1,257975.2,"",21
"1549",94835,2,"UMIOTN","Automatic","Female","20",1,4,22,0.21,0.21,NA,0,3358.6,261333.8,"22",22
"1550",94836,2,"UMIOTN","Automatic","Female","20",1,5,23,0.53,0.53,NA,0,3195,264528.8,"54",23
"1551",94839,2,"UMIOTN","Automatic","Female","20",1,1,26,0.26,0.26,NA,0,3029.5,284005,"27",26
"1552",94840,2,"UMIOTN","Automatic","Female","20",1,2,27,0.7,0.7,NA,0,2547.5,286552.5,"71",27
"1553",94841,2,"UMIOTN","Automatic","Female","20",1,3,28,0.34,0.34,NA,0,1539.9,288092.4,"",28
"1554",94842,2,"UMIOTN","Automatic","Female","20",1,4,29,0.27,0.27,NA,0,1888.9,289981.3,"",29
"1555",94843,2,"UMIOTN","Automatic","Female","20",1,5,30,0.86,0.86,NA,0,2012.2,291993.5,"",30
"1556",94844,2,"UMIOTN","Automatic","Female","20",1,6,31,0.46,0.46,NA,0,1652.9,293646.4,"",31
"1557",94845,2,"UMIOTN","Automatic","Female","20",1,7,32,0.02,0.02,NA,0,3017.6,296664,"3",32
"1558",94846,2,"UMIOTN","Automatic","Female","20",1,8,33,0.44,0.44,NA,0,1695.2,298359.2,"",33
"1559",94847,2,"UMIOTN","Automatic","Female","20",1,9,34,0.43,0.43,NA,0,2272.1,300631.3,"",34
"1560",94848,2,"UMIOTN","Automatic","Female","20",1,10,35,0.18,0.18,NA,0,1856.9,302488.2,"",35
"1561",94849,2,"UMIOTN","Automatic","Female","20",1,11,36,0.86,0.86,NA,0,2462.5,304950.7,"",36
"1562",94850,2,"UMIOTN","Automatic","Female","20",1,12,37,0.71,0.71,NA,0,2277.3,307228,"",37
"1563",94851,2,"UMIOTN","Automatic","Female","20",1,13,38,0.8,0.8,NA,0,1970.4,309198.4,"",38
"1564",94852,2,"UMIOTN","Automatic","Female","20",1,14,39,0.97,0.97,NA,0,2578.8,311777.2,"98",39
"1565",94853,2,"UMIOTN","Automatic","Female","20",1,15,40,0.6,0.6,NA,0,2027.8,313805,"",40
"1566",94854,2,"UMIOTN","Automatic","Female","20",1,16,41,0.95,0.95,NA,0,3187.2,316992.2,"",41
"1567",94855,2,"UMIOTN","Automatic","Female","20",1,17,42,0.59,0.59,NA,0,1662.3,318654.5,"",42
"1568",94856,2,"UMIOTN","Automatic","Female","20",1,18,43,0.53,0.53,NA,0,2959.5,321614,"54",43
"1569",94857,2,"UMIOTN","Automatic","Female","20",1,19,44,0.24,0.24,NA,0,2043.9,323657.9,"",44
"1570",94858,2,"UMIOTN","Automatic","Female","20",1,20,45,0.97,0.97,NA,0,1898.4,325556.3,"",45
"1571",94859,2,"UMIOTN","Automatic","Female","20",1,21,46,0.14,0.14,NA,0,2011.5,327567.8,"",46
"1572",94860,2,"UMIOTN","Automatic","Female","20",1,22,47,0.91,0.91,NA,0,2117,329684.8,"",47
"1573",94861,2,"UMIOTN","Automatic","Female","20",1,23,48,0.82,0.82,NA,0,2058.6,331743.4,"",48
"1574",94862,2,"UMIOTN","Automatic","Female","20",1,24,49,0.42,0.42,NA,0,2304.1,334047.5,"43",49
"1575",94863,2,"UMIOTN","Automatic","Female","20",1,25,50,0.87,0.87,NA,0,3781.4,337828.9,"",50
"1576",94864,2,"UMIOTN","Automatic","Female","20",1,26,51,0.52,0.52,NA,0,2451.1,340280,"",51
"1577",94865,2,"UMIOTN","Automatic","Female","20",1,27,52,0.31,0.31,NA,0,2629.4,342909.4,"",52
"1578",94866,2,"UMIOTN","Automatic","Female","20",1,28,53,0.81,0.81,NA,0,2568.2,345477.6,"",53
"1579",94867,2,"UMIOTN","Automatic","Female","20",1,29,54,0.85,0.85,NA,0,3693.9,349171.5,"86",54
"1580",94868,2,"UMIOTN","Automatic","Female","20",1,30,55,0.71,0.71,NA,0,2286.4,351457.9,"",55
"1581",18088,1,"NBAAPQ","Automatic","",NA,1,1,17,0.92,0.92,NA,0,11326.19,229287.795,"53",17
"1582",18089,1,"NBAAPQ","Automatic","",NA,1,2,18,0.37,0.37,NA,0,3378.9,232666.695,"",18
"1583",18090,1,"NBAAPQ","Automatic","",NA,1,3,19,0.98,0.98,NA,0,3930.99,236597.685,"",19
"1584",18091,1,"NBAAPQ","Automatic","",NA,1,4,20,0.03,0.03,NA,0,3965.275,240562.96,"",20
"1585",18092,1,"NBAAPQ","Automatic","",NA,1,5,21,0.27,0.27,NA,0,3379.41,243942.37,"",21
"1586",18093,1,"NBAAPQ","Automatic","",NA,1,6,22,0.81,0.81,NA,0,4014.055,247956.425,"80",22
"1587",18094,1,"NBAAPQ","Automatic","",NA,1,7,23,0.19,0.19,NA,0,2574.465,250530.89,"",23
"1588",18095,1,"NBAAPQ","Automatic","",NA,1,8,24,0.21,0.21,NA,0,2183.08,252713.97,"",24
"1589",18096,1,"NBAAPQ","Automatic","",NA,1,9,25,0.42,0.42,NA,0,1940.225,254654.195,"",25
"1590",18097,1,"NBAAPQ","Automatic","",NA,1,10,26,0.54,0.54,NA,0,2207.745,256861.94,"",26
"1591",18098,1,"NBAAPQ","Automatic","",NA,1,11,27,0.37,0.37,NA,0,1826.91,258688.85,"",27
"1592",18099,1,"NBAAPQ","Automatic","",NA,1,12,28,0.17,0.17,NA,0,2020.665,260709.515,"",28
"1593",18100,1,"NBAAPQ","Automatic","",NA,1,13,29,0.03,0.03,NA,0,2948.925,263658.44,"",29
"1594",18101,1,"NBAAPQ","Automatic","",NA,1,14,30,0.13,0.13,NA,0,1882.03,265540.47,"",30
"1595",18102,1,"NBAAPQ","Automatic","",NA,1,15,31,0.74,0.74,NA,0,2988.635,268529.105,"73",31
"1596",18103,1,"NBAAPQ","Automatic","",NA,1,16,32,0.5,0.5,NA,0,2183.17,270712.275,"",32
"1597",18104,1,"NBAAPQ","Automatic","",NA,1,17,33,0.03,0.03,NA,0,3616.09,274328.365,"4",33
"1598",18105,1,"NBAAPQ","Automatic","",NA,1,18,34,0.52,0.52,NA,0,2703.73,277032.095,"",34
"1599",18106,1,"NBAAPQ","Automatic","",NA,1,19,35,0.46,0.46,NA,0,2363.87,279395.965,"",35
"1600",18107,1,"NBAAPQ","Automatic","",NA,1,20,36,0.01,0.01,NA,0,2630.52,282026.485,"",36
"1601",18108,1,"NBAAPQ","Automatic","",NA,1,21,37,0.58,0.58,NA,0,2727.035,284753.52,"",37
"1602",18109,1,"NBAAPQ","Automatic","",NA,1,22,38,0.38,0.38,NA,0,2696.255,287449.775,"",38
"1603",18110,1,"NBAAPQ","Automatic","",NA,1,23,39,0.65,0.65,NA,0,3289.845,290739.62," 66 66",39
"1604",18111,1,"NBAAPQ","Automatic","",NA,1,24,40,0.42,0.42,NA,0,2289.49,293029.11,"",40
"1605",18112,1,"NBAAPQ","Automatic","",NA,1,25,41,0.52,0.52,NA,0,2191.63,295220.74,"",41
"1606",18113,1,"NBAAPQ","Automatic","",NA,1,26,42,0.46,0.46,NA,0,2834.345,298055.085,"",42
"1607",18114,1,"NBAAPQ","Automatic","",NA,1,27,43,0.8,0.8,NA,0,2229.465,300284.55,"",43
"1608",18115,1,"NBAAPQ","Automatic","",NA,1,28,44,0,0,NA,0,6967.775,307252.325,"",44
"1609",18116,1,"NBAAPQ","Automatic","",NA,1,29,45,0.37,0.37,NA,0,2673.765,309926.09,"",45
"1610",18117,1,"NBAAPQ","Automatic","",NA,1,30,46,0.39,0.39,NA,0,1994.26,311920.35,"",46
"1611",19151,1,"XBNIXG","Manual","",NA,1,1,17,0.5,0.04,NA,-0.46,14273.225,249607.165,"3",17
"1612",19152,1,"XBNIXG","Manual","",NA,1,2,18,0.89,0.89,NA,0,6947.03,256554.195,NA,18
"1613",19153,1,"XBNIXG","Manual","",NA,1,3,19,0.66,0.44,NA,-0.22,37330.505,293884.7,"19",19
"1614",19154,1,"XBNIXG","Manual","",NA,1,4,20,0.69,0.08,NA,-0.61,11455.295,305339.995,"9",20
"1615",19155,1,"XBNIXG","Manual","",NA,1,5,21,0.19,0.79,NA,0.6,12398.695,317738.69,"56",21
"1616",19156,1,"XBNIXG","Manual","",NA,1,6,22,0.87,0.44,NA,-0.43,2863.59,320602.28,NA,22
"1617",19157,1,"XBNIXG","Manual","",NA,1,7,23,0.58,0.04,NA,-0.54,9883.445,330485.725,"33",23
"1618",19158,1,"XBNIXG","Manual","",NA,1,8,24,0.95,0.89,NA,-0.06,4689.255,335174.98,NA,24
"1619",19159,1,"XBNIXG","Manual","",NA,1,9,25,0.63,0.56,NA,-0.07,2254.2,337429.18,NA,25
"1620",19160,1,"XBNIXG","Manual","",NA,1,10,26,0.63,0.71,NA,0.08,2503.265,339932.445,NA,26
"1621",19161,1,"XBNIXG","Manual","",NA,1,11,27,0.1,0.56,NA,0.46,4736.55,344668.995,NA,27
"1622",19162,1,"XBNIXG","Manual","",NA,1,12,28,0.81,0.42,NA,-0.39,2310.555,346979.55,NA,28
"1623",19163,1,"XBNIXG","Manual","",NA,1,13,29,0.56,0.41,NA,-0.15,1647.315,348626.865,NA,29
"1624",19164,1,"XBNIXG","Manual","",NA,1,14,30,0.84,0.31,NA,-0.53,1718.41,350345.275,NA,30
"1625",19165,1,"XBNIXG","Manual","",NA,1,15,31,0.31,0.6,NA,0.29,1966.72,352311.995,NA,31
"1626",19166,1,"XBNIXG","Manual","",NA,1,16,32,0.56,0.44,NA,-0.12,2231.51,354543.505,NA,32
"1627",19167,1,"XBNIXG","Manual","",NA,1,17,33,0.2,0.13,NA,-0.07,1597.855,356141.36,NA,33
"1628",19168,1,"XBNIXG","Manual","",NA,1,18,34,0.74,0.73,NA,-0.01,2369.785,358511.145,NA,34
"1629",19169,1,"XBNIXG","Manual","",NA,1,19,35,0.64,0.61,NA,-0.03,1646.305,360157.45,NA,35
"1630",19170,1,"XBNIXG","Manual","",NA,1,20,36,0.82,0.87,NA,0.05,1525.965,361683.415,NA,36
"1631",19171,1,"XBNIXG","Manual","",NA,1,21,37,0.45,0.35,NA,-0.1,1636.92,363320.335,NA,37
"1632",19172,1,"XBNIXG","Manual","",NA,1,22,38,0.59,0.51,NA,-0.08,1612.825,364933.16,NA,38
"1633",19173,1,"XBNIXG","Manual","",NA,1,23,39,0.76,0.72,NA,-0.04,1513.895,366447.055,NA,39
"1634",19174,1,"XBNIXG","Manual","",NA,1,24,40,0.96,0.3,NA,-0.66,1862.415,368309.47,NA,40
"1635",19175,1,"XBNIXG","Manual","",NA,1,25,41,0.89,0.46,NA,-0.43,2381.03,370690.5,NA,41
"1636",19176,1,"XBNIXG","Manual","",NA,1,26,42,0.93,0.58,NA,-0.35,1977.445,372667.945,NA,42
"1637",19177,1,"XBNIXG","Manual","",NA,1,27,43,0.36,0.3,NA,-0.06,1710.435,374378.38,NA,43
"1638",19178,1,"XBNIXG","Manual","",NA,1,28,44,0.9,0.53,NA,-0.37,1598.195,375976.575,NA,44
"1639",19179,1,"XBNIXG","Manual","",NA,1,29,45,0,0.76,NA,0.76,1705.395,377681.97,NA,45
"1640",19180,1,"XBNIXG","Manual","",NA,1,30,46,0.47,0.89,NA,0.42,1397.955,379079.925,NA,46
"1641",95904,2,"NKYRGY","Automatic","Female","21",1,1,19,0.45,0.69,NA,0.24,9277,104391,"",19
"1642",95905,2,"NKYRGY","Automatic","Female","21",1,2,20,0.54,0.54,NA,0,6877,111268,"",20
"1643",95906,2,"NKYRGY","Automatic","Female","21",1,3,21,0.52,0.34,NA,-0.18,6384,117652,"",21
"1644",95907,2,"NKYRGY","Automatic","Female","21",1,4,22,0.7,0.86,NA,0.16,4907,122559,"",22
"1645",95908,2,"NKYRGY","Automatic","Female","21",1,5,23,0.4,0.14,NA,-0.26,2565,125124,"",23
"1646",95911,2,"NKYRGY","Automatic","Female","21",1,1,26,0.53,0.53,NA,0,2742,140607,"",26
"1647",95912,2,"NKYRGY","Automatic","Female","21",1,2,27,0.17,0.18,NA,0.01,2455,143062,"",27
"1648",95913,2,"NKYRGY","Automatic","Female","21",1,3,28,0.53,0.53,NA,0,1886,144948,"",28
"1649",95914,2,"NKYRGY","Automatic","Female","21",1,4,29,0.18,0.18,NA,0,2080,147028,"",29
"1650",95915,2,"NKYRGY","Automatic","Female","21",1,5,30,0.5,0.5,NA,0,1669,148697,"",30
"1651",95916,2,"NKYRGY","Automatic","Female","21",1,6,31,0.8,0.79,NA,-0.01,2613,151310,"82",31
"1652",95917,2,"NKYRGY","Automatic","Female","21",1,7,32,0.95,0.95,NA,0,2141,153451,"",32
"1653",95918,2,"NKYRGY","Automatic","Female","21",1,8,33,0.88,0.89,NA,0.01,2628,156079,"89",33
"1654",95919,2,"NKYRGY","Automatic","Female","21",1,9,34,0.08,0.08,NA,0,2089,158168,"",34
"1655",95920,2,"NKYRGY","Automatic","Female","21",1,10,35,0.28,0.27,NA,-0.01,1538,159706,"",35
"1656",95921,2,"NKYRGY","Automatic","Female","21",1,11,36,0.71,0.71,NA,0,1341,161047,"",36
"1657",95922,2,"NKYRGY","Automatic","Female","21",1,12,37,0.87,0.88,NA,0.01,1967,163014,"",37
"1658",95923,2,"NKYRGY","Automatic","Female","21",1,13,38,0.91,0.9,NA,-0.01,1990,165004,"",38
"1659",95924,2,"NKYRGY","Automatic","Female","21",1,14,39,0.25,0.25,NA,0,1701,166705,"",39
"1660",95925,2,"NKYRGY","Automatic","Female","21",1,15,40,0.65,0.64,NA,-0.01,2423,169128,"",40
"1661",95926,2,"NKYRGY","Automatic","Female","21",1,16,41,0.43,0.43,NA,0,1932,171060,"44",41
"1662",95927,2,"NKYRGY","Automatic","Female","21",1,17,42,0.25,0.26,NA,0.01,1803,172863,"",42
"1663",95928,2,"NKYRGY","Automatic","Female","21",1,18,43,0.73,0.73,NA,0,1569,174432,"",43
"1664",95929,2,"NKYRGY","Automatic","Female","21",1,19,44,0.81,0.79,NA,-0.02,1852,176284,"",44
"1665",95930,2,"NKYRGY","Automatic","Female","21",1,20,45,0.26,0.25,NA,-0.01,1412,177696,"",45
"1666",95931,2,"NKYRGY","Automatic","Female","21",1,21,46,0.78,0.77,NA,-0.01,1654,179350,"",46
"1667",95932,2,"NKYRGY","Automatic","Female","21",1,22,47,0.73,0.71,NA,-0.02,1747,181097,"",47
"1668",95933,2,"NKYRGY","Automatic","Female","21",1,23,48,0.8,0.8,NA,0,2057,183154,"",48
"1669",95934,2,"NKYRGY","Automatic","Female","21",1,24,49,0.59,0.6,NA,0.01,1562,184716,"",49
"1670",95935,2,"NKYRGY","Automatic","Female","21",1,25,50,0.22,0.22,NA,0,1944,186660,"",50
"1671",95936,2,"NKYRGY","Automatic","Female","21",1,26,51,0.31,0.31,NA,0,1469,188129,"",51
"1672",95937,2,"NKYRGY","Automatic","Female","21",1,27,52,0.25,0.26,NA,0.01,1475,189604,"",52
"1673",95938,2,"NKYRGY","Automatic","Female","21",1,28,53,0.19,0.22,NA,0.03,1617,191221,"",53
"1674",95939,2,"NKYRGY","Automatic","Female","21",1,29,54,0.02,0.02,NA,0,1696,192917,"",54
"1675",95940,2,"NKYRGY","Automatic","Female","21",1,30,55,0.91,0.91,NA,0,1808,194725,"",55
"1676",20214,1,"AGWOVM","Manual","",NA,1,1,17,0.41,0.41,NA,0,13480.455,333178.515,"",17
"1677",20215,1,"AGWOVM","Manual","",NA,1,2,18,0.44,0.44,NA,0,4302.23,337480.745,"37",18
"1678",20216,1,"AGWOVM","Manual","",NA,1,3,19,0.1,0.1,NA,0,9602.545,347083.29,"",19
"1679",20217,1,"AGWOVM","Manual","",NA,1,4,20,0.42,0.42,NA,0,6387.92,353471.21,"",20
"1680",20218,1,"AGWOVM","Manual","",NA,1,5,21,0.06,0.06,NA,0,5670.11,359141.32,"",21
"1681",20219,1,"AGWOVM","Manual","",NA,1,6,22,0.29,0.29,NA,0,4051.9,363193.22,"",22
"1682",20220,1,"AGWOVM","Manual","",NA,1,7,23,0.78,0.78,NA,0,3308.835,366502.055,"",23
"1683",20221,1,"AGWOVM","Manual","",NA,1,8,24,0.54,0.54,NA,0,2655.52,369157.575,"",24
"1684",20222,1,"AGWOVM","Manual","",NA,1,9,25,0.06,0.06,NA,0,2732.43,371890.005,"",25
"1685",20223,1,"AGWOVM","Manual","",NA,1,10,26,0.4,0.4,NA,0,3738.175,375628.18,"",26
"1686",20224,1,"AGWOVM","Manual","",NA,1,11,27,0.1,0.1,NA,0,2180.795,377808.975,"",27
